RecordType,StartTime,Demand
VD,2017-01-07T22:05:00Z,35141
VD,2017-01-07T22:10:00Z,34955
VD,2017-01-07T22:15:00Z,34717
VD,2017-01-07T22:20:00Z,34416
VD,2017-01-07T22:25:00Z,34145
VD,2017-01-07T22:30:00Z,34173
VD,2017-01-07T22:35:00Z,33957
VD,2017-01-07T22:40:00Z,33606
VD,2017-01-07T22:45:00Z,33372
VD,2017-01-07T22:50:00Z,33032
VD,2017-01-07T22:55:00Z,32691
VD,2017-01-07T23:00:00Z,32538
VD,2017-01-07T23:05:00Z,32218
VD,2017-01-07T23:10:00Z,31882
VD,2017-01-07T23:15:00Z,31686
VD,2017-01-07T23:20:00Z,31481
VD,2017-01-07T23:25:00Z,31175
VD,2017-01-07T23:30:00Z,31114
VD,2017-01-07T23:35:00Z,31074
VD,2017-01-07T23:40:00Z,30968
VD,2017-01-07T23:45:00Z,30849
VD,2017-01-07T23:50:00Z,30643
VD,2017-01-07T23:55:00Z,30479
VD,2017-01-08T00:00:00Z,30699
VD,2017-01-08T00:05:00Z,30707
VD,2017-01-08T00:10:00Z,30682
VD,2017-01-08T00:15:00Z,30619
VD,2017-01-08T00:20:00Z,30547
VD,2017-01-08T00:25:00Z,30467
VD,2017-01-08T00:30:00Z,30694
VD,2017-01-08T00:35:00Z,30778
VD,2017-01-08T00:40:00Z,30818
VD,2017-01-08T00:45:00Z,30779
VD,2017-01-08T00:50:00Z,30705
VD,2017-01-08T00:55:00Z,30596
VD,2017-01-08T01:00:00Z,30481
VD,2017-01-08T01:05:00Z,30255
VD,2017-01-08T01:10:00Z,30070
VD,2017-01-08T01:15:00Z,29873
VD,2017-01-08T01:20:00Z,29796
VD,2017-01-08T01:25:00Z,29864
VD,2017-01-08T01:30:00Z,29791
VD,2017-01-08T01:35:00Z,29880
VD,2017-01-08T01:40:00Z,30044
VD,2017-01-08T01:45:00Z,30153
VD,2017-01-08T01:50:00Z,30311
VD,2017-01-08T01:55:00Z,30415
VD,2017-01-08T02:00:00Z,30161
VD,2017-01-08T02:05:00Z,29953
VD,2017-01-08T02:10:00Z,29804
VD,2017-01-08T02:15:00Z,29734
VD,2017-01-08T02:20:00Z,29625
VD,2017-01-08T02:25:00Z,29593
VD,2017-01-08T02:30:00Z,29734
VD,2017-01-08T02:35:00Z,29685
VD,2017-01-08T02:40:00Z,29552
VD,2017-01-08T02:45:00Z,29448
VD,2017-01-08T02:50:00Z,29307
VD,2017-01-08T02:55:00Z,29203
VD,2017-01-08T03:00:00Z,29277
VD,2017-01-08T03:05:00Z,29223
VD,2017-01-08T03:10:00Z,29127
VD,2017-01-08T03:15:00Z,29034
VD,2017-01-08T03:20:00Z,28887
VD,2017-01-08T03:25:00Z,28734
VD,2017-01-08T03:30:00Z,28646
VD,2017-01-08T03:35:00Z,28548
VD,2017-01-08T03:40:00Z,28421
VD,2017-01-08T03:45:00Z,28317
VD,2017-01-08T03:50:00Z,28264
VD,2017-01-08T03:55:00Z,28242
VD,2017-01-08T04:00:00Z,28398
VD,2017-01-08T04:05:00Z,28583
VD,2017-01-08T04:10:00Z,28465
VD,2017-01-08T04:15:00Z,28321
VD,2017-01-08T04:20:00Z,28218
VD,2017-01-08T04:25:00Z,28142
VD,2017-01-08T04:30:00Z,28174
VD,2017-01-08T04:35:00Z,28103
VD,2017-01-08T04:40:00Z,28024
VD,2017-01-08T04:45:00Z,27995
VD,2017-01-08T04:50:00Z,27995
VD,2017-01-08T04:55:00Z,27983
VD,2017-01-08T05:00:00Z,28173
VD,2017-01-08T05:05:00Z,28286
VD,2017-01-08T05:10:00Z,28354
VD,2017-01-08T05:15:00Z,28366
VD,2017-01-08T05:20:00Z,28305
VD,2017-01-08T05:25:00Z,28249
VD,2017-01-08T05:30:00Z,28296
VD,2017-01-08T05:35:00Z,28394
VD,2017-01-08T05:40:00Z,28442
VD,2017-01-08T05:45:00Z,28487
VD,2017-01-08T05:50:00Z,28590
VD,2017-01-08T05:55:00Z,28733
VD,2017-01-08T06:00:00Z,29059
VD,2017-01-08T06:05:00Z,29302
VD,2017-01-08T06:10:00Z,29451
VD,2017-01-08T06:15:00Z,29513
VD,2017-01-08T06:20:00Z,29568
VD,2017-01-08T06:25:00Z,29628
VD,2017-01-08T06:30:00Z,29541
VD,2017-01-08T06:35:00Z,29608
VD,2017-01-08T06:40:00Z,29692
VD,2017-01-08T06:45:00Z,29814
VD,2017-01-08T06:50:00Z,29910
VD,2017-01-08T06:55:00Z,30026
VD,2017-01-08T07:00:00Z,29925
VD,2017-01-08T07:05:00Z,29919
VD,2017-01-08T07:10:00Z,29888
VD,2017-01-08T07:15:00Z,29742
VD,2017-01-08T07:20:00Z,29669
VD,2017-01-08T07:25:00Z,29540
VD,2017-01-08T07:30:00Z,29317
VD,2017-01-08T07:35:00Z,29384
VD,2017-01-08T07:40:00Z,29535
VD,2017-01-08T07:45:00Z,29714
VD,2017-01-08T07:50:00Z,29896
VD,2017-01-08T07:55:00Z,30064
VD,2017-01-08T08:00:00Z,30303
VD,2017-01-08T08:05:00Z,30520
VD,2017-01-08T08:10:00Z,30803
VD,2017-01-08T08:15:00Z,31098
VD,2017-01-08T08:20:00Z,31400
VD,2017-01-08T08:25:00Z,31685
VD,2017-01-08T08:30:00Z,31987
VD,2017-01-08T08:35:00Z,32303
VD,2017-01-08T08:40:00Z,32510
VD,2017-01-08T08:45:00Z,32811
VD,2017-01-08T08:50:00Z,33133
VD,2017-01-08T08:55:00Z,33410
VD,2017-01-08T09:00:00Z,33662
VD,2017-01-08T09:05:00Z,33583
VD,2017-01-08T09:10:00Z,33715
VD,2017-01-08T09:15:00Z,33885
VD,2017-01-08T09:20:00Z,34142
VD,2017-01-08T09:25:00Z,34425
VD,2017-01-08T09:30:00Z,34669
VD,2017-01-08T09:35:00Z,34896
VD,2017-01-08T09:40:00Z,35129
VD,2017-01-08T09:45:00Z,35429
VD,2017-01-08T09:50:00Z,35715
VD,2017-01-08T09:55:00Z,36356
VD,2017-01-08T10:00:00Z,36977
VD,2017-01-08T10:05:00Z,37173
VD,2017-01-08T10:10:00Z,37306
VD,2017-01-08T10:15:00Z,37509
VD,2017-01-08T10:20:00Z,37683
VD,2017-01-08T10:25:00Z,37741
VD,2017-01-08T10:30:00Z,37796
VD,2017-01-08T10:35:00Z,37901
VD,2017-01-08T10:40:00Z,37926
VD,2017-01-08T10:45:00Z,38027
VD,2017-01-08T10:50:00Z,38069
VD,2017-01-08T10:55:00Z,38089
VD,2017-01-08T11:00:00Z,38108
VD,2017-01-08T11:05:00Z,38121
VD,2017-01-08T11:10:00Z,38215
VD,2017-01-08T11:15:00Z,38349
VD,2017-01-08T11:20:00Z,38427
VD,2017-01-08T11:25:00Z,38472
VD,2017-01-08T11:30:00Z,38629
VD,2017-01-08T11:35:00Z,38662
VD,2017-01-08T11:40:00Z,38706
VD,2017-01-08T11:45:00Z,38765
VD,2017-01-08T11:50:00Z,38751
VD,2017-01-08T11:55:00Z,38829
VD,2017-01-08T12:00:00Z,38904
VD,2017-01-08T12:05:00Z,38690
VD,2017-01-08T12:10:00Z,38664
VD,2017-01-08T12:15:00Z,38795
VD,2017-01-08T12:20:00Z,38839
VD,2017-01-08T12:25:00Z,38783
VD,2017-01-08T12:30:00Z,38889
VD,2017-01-08T12:35:00Z,38905
VD,2017-01-08T12:40:00Z,38977
VD,2017-01-08T12:45:00Z,39065
VD,2017-01-08T12:50:00Z,39140
VD,2017-01-08T12:55:00Z,39187
VD,2017-01-08T13:00:00Z,39250
VD,2017-01-08T13:05:00Z,39307
VD,2017-01-08T13:10:00Z,39263
VD,2017-01-08T13:15:00Z,39263
VD,2017-01-08T13:20:00Z,39230
VD,2017-01-08T13:25:00Z,39161
VD,2017-01-08T13:30:00Z,39094
VD,2017-01-08T13:35:00Z,39064
VD,2017-01-08T13:40:00Z,39004
VD,2017-01-08T13:45:00Z,38975
VD,2017-01-08T13:50:00Z,38947
VD,2017-01-08T13:55:00Z,38898
VD,2017-01-08T14:00:00Z,39056
VD,2017-01-08T14:05:00Z,39094
VD,2017-01-08T14:10:00Z,39059
VD,2017-01-08T14:15:00Z,39063
VD,2017-01-08T14:20:00Z,39092
VD,2017-01-08T14:25:00Z,39132
VD,2017-01-08T14:30:00Z,39243
